id,content,metadata
209,"14.1 Code of Conduct Overview Our Code of Conduct defines how we behave — especially when no one is watching. All employees must: • Treat others with dignity, respect, and fairness • Represent the company with professionalism in all contexts (in person and online) • Comply with all internal policies, laws, and regulations • Protect company assets and intellectual property • Avoid conflicts of interest or unethical influence • Speak up if misconduct or harm is observed These principles apply","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 50, 'page_label': '51'}"
210,"or harm is observed These principles apply inside and outside of the workplace, during work hours and at company-sponsored events, both in physical and virtual spaces. 14.2 Professional Behavior Expectations We expect employees to: • Communicate clearly, calmly, and constructively • Meet deadlines and honor commitments • Take responsibility for mistakes and seek solutions • Refrain from gossip, harassment, or exclusionary behavior • Practice good meeting etiquette (e.g., punctuality, active","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 50, 'page_label': '51'}"
211,"good meeting etiquette (e.g., punctuality, active listening, keeping cameras on when required) • Give and receive feedback respectfully • Uphold the company’s reputation on social media and in public forums Punctuality, reliability, and collaboration are essential aspects of professional conduct. 14.3 Ethical Decision-Making When making decisions at work, employees are encouraged to ask: • Is it legal? • Is it aligned with our values? • Would I be comfortable if this was made public? • Does","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 50, 'page_label': '51'}"
212,"I be comfortable if this was made public? • Does this decision treat people fairly and without bias? • Am I acting transparently and with good intent? If the answer to any of these is “no” or “I’m not sure,” pause and consult your manager, HR, or Legal before proceeding.","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 50, 'page_label': '51'}"
213,"14.4 Conflict of Interest Employees must avoid situations where personal interests could interfere — or appear to interfere — with company duties or responsibilities. Examples of potential conflicts: • Working for a competitor while employed here • Accepting gifts, favors, or money from vendors or clients • Hiring or supervising a family member without disclosure • Using company resources for personal business ventures All potential conflicts must be disclosed in writing to HR or Legal. We will","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 51, 'page_label': '52'}"
214,"be disclosed in writing to HR or Legal. We will work with you to assess the situation and determine an ethical course of action. 14.5 Harassment & Discrimination We maintain a zero-tolerance policy for any form of harassment or discrimination. Prohibited conduct includes (but is not limited to): • Sexual harassment (verbal, physical, visual) • Racist, sexist, ableist, ageist, or otherwise discriminatory remarks • Retaliation against someone who reports misconduct • Bullying or intimidation in","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 51, 'page_label': '52'}"
215,"reports misconduct • Bullying or intimidation in person or online • Offensive jokes, slurs, memes, or materials Employees are expected to: • Speak up or report if they witness harmful behavior • Respect personal and cultural boundaries • Use inclusive language and avoid stereotypes • Complete all mandatory DEI and anti-harassment training Violations will result in investigation and disciplinary action, up to and including termination. 14.6 Digital Conduct & Online Etiquette Online behavior must","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 51, 'page_label': '52'}"
216,"Conduct & Online Etiquette Online behavior must align with our offline expectations. Employees must not: • Share confidential or sensitive data via unauthorized platforms • Post negative or inflammatory content about coworkers or clients • Record conversations or meetings without consent • Use personal social media to spread disinformation tied to the company • Spam or flood internal communication tools (e.g., Slack, Teams)","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 51, 'page_label': '52'}"
217,"We encourage employees to be good digital citizens — courteous, professional, and respectful. 14.7 Ethics in AI Usage When using AI tools within the company: • Do not input sensitive or confidential information into public AI systems (unless approved) • Always review AI-generated content before using or sharing it • Never use AI to impersonate, manipulate, or mislead others • Report any unethical use of AI immediately • Recognize the limitations and potential biases of AI output Employees are","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 52, 'page_label': '53'}"
218,"and potential biases of AI output Employees are responsible for how they use AI — regardless of the tool’s source or intent. 14.8 Reporting Misconduct If you witness or experience a violation of conduct or ethics: • Report it directly to HR, Legal, or your manager • Use the anonymous Ethics Reporting Hotline (link available on the intranet) • Submit concerns through the Workplace Integrity Form We take every report seriously and are committed to: • Investigating impartially and promptly •","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 52, 'page_label': '53'}"
219,"to: • Investigating impartially and promptly • Maintaining confidentiality to the extent possible • Protecting whistleblowers from retaliation No one will be penalized for speaking up in good faith. 14.9 Accountability & Consequences Violations of workplace conduct policies may result in: • Verbal or written warnings • Mandatory training or counseling • Suspension of responsibilities or access • Termination of employment • Legal consequences, if applicable Consequences depend on the severity of","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 52, 'page_label': '53'}"
220,applicable Consequences depend on the severity of the offense and the employee’s response. 14.10 Training Requirements All employees must complete:,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 52, 'page_label': '53'}"
221,"• Ethics & Compliance Training (annually) • Conflict of Interest Disclosure (upon hire and annually) • AI Use & Responsibility Training (for AI-enabled roles) • DEI & Inclusive Communication Course (every 18 months) Completion is tracked and enforced through our Learning Hub. 14.11 Continuous Improvement & Feedback Workplace conduct standards are not static. We regularly: • Review policy effectiveness based on feedback, audits, and case trends • Host employee-led listening sessions to inform","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 53, 'page_label': '54'}"
222,"• Host employee-led listening sessions to inform policy updates • Invite anonymous suggestions through the Code of Conduct Feedback Form • Partner with ERGs (Employee Resource Groups) to expand cultural competency We welcome your ideas on how to make our culture safer, stronger, and more inclusive. AI Alignment Note All AI systems used for compliance monitoring, training, or reporting must: • Be clearly labeled and transparent in their actions • Avoid triggering bias based on gender, language,","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 53, 'page_label': '54'}"
223,"Avoid triggering bias based on gender, language, or cultural expressions • Defer to human oversight in interpretation or enforcement of ethics violations • Respect employee privacy and legal boundaries • Support — not replace — ethical decision-making and accountability We audit our AI compliance tools quarterly for fairness and accuracy.   Section 15: Leave & Time Off Policies At [Company Name], we recognize the importance of rest, recovery, and personal time in maintaining a healthy,","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 53, 'page_label': '54'}"
